"No.","Time","Source","Destination","Protocol","Length","Info"
"1449","13.225322","192.168.0.108","192.168.0.102","TCP","54","9972  >  0 [SYN] Seq=0 Win=512 Len=0"
"1450","13.225322","192.168.0.108","192.168.0.102","TCP","54","9973  >  0 [SYN] Seq=0 Win=512 Len=0"
"1451","13.225322","192.168.0.108","192.168.0.102","TCP","54","9974  >  0 [SYN] Seq=0 Win=512 Len=0"
"1452","13.225322","192.168.0.108","192.168.0.102","TCP","54","9975  >  0 [SYN] Seq=0 Win=512 Len=0"
"1453","13.225322","192.168.0.108","192.168.0.102","TCP","54","9976  >  0 [SYN] Seq=0 Win=512 Len=0"
"1454","13.225322","192.168.0.108","192.168.0.102","TCP","54","9977  >  0 [SYN] Seq=0 Win=512 Len=0"
"1455","13.225411","192.168.0.108","192.168.0.102","TCP","54","9978  >  0 [SYN] Seq=0 Win=512 Len=0"
"1456","13.225411","192.168.0.108","192.168.0.102","TCP","54","9979  >  0 [SYN] Seq=0 Win=512 Len=0"
"1457","13.225411","192.168.0.108","192.168.0.102","TCP","54","9980  >  0 [SYN] Seq=0 Win=512 Len=0"
"1458","13.225411","192.168.0.108","192.168.0.102","TCP","54","9981  >  0 [SYN] Seq=0 Win=512 Len=0"
"1459","13.225411","192.168.0.108","192.168.0.102","TCP","54","9982  >  0 [SYN] Seq=0 Win=512 Len=0"
"1460","13.225411","192.168.0.108","192.168.0.102","TCP","54","9983  >  0 [SYN] Seq=0 Win=512 Len=0"
"1461","13.225411","192.168.0.108","192.168.0.102","TCP","54","9984  >  0 [SYN] Seq=0 Win=512 Len=0"
"1462","13.225411","192.168.0.108","192.168.0.102","TCP","54","9985  >  0 [SYN] Seq=0 Win=512 Len=0"
"1463","13.225459","192.168.0.108","192.168.0.102","TCP","54","9986  >  0 [SYN] Seq=0 Win=512 Len=0"
"1464","13.225459","192.168.0.108","192.168.0.102","TCP","54","9987  >  0 [SYN] Seq=0 Win=512 Len=0"
"1465","13.225459","192.168.0.108","192.168.0.102","TCP","54","9988  >  0 [SYN] Seq=0 Win=512 Len=0"
"1466","13.225459","192.168.0.108","192.168.0.102","TCP","54","9989  >  0 [SYN] Seq=0 Win=512 Len=0"
"1467","13.225485","192.168.0.108","192.168.0.102","TCP","54","9990  >  0 [SYN] Seq=0 Win=512 Len=0"
"1468","13.225485","192.168.0.108","192.168.0.102","TCP","54","9991  >  0 [SYN] Seq=0 Win=512 Len=0"
"1469","13.225485","192.168.0.108","192.168.0.102","TCP","54","9992  >  0 [SYN] Seq=0 Win=512 Len=0"
"1470","13.230575","192.168.0.108","192.168.0.102","TCP","54","9993  >  0 [SYN] Seq=0 Win=512 Len=0"
"1471","13.230575","192.168.0.108","192.168.0.102","TCP","54","9994  >  0 [SYN] Seq=0 Win=512 Len=0"
"1472","13.230575","192.168.0.108","192.168.0.102","TCP","54","9995  >  0 [SYN] Seq=0 Win=512 Len=0"
"1473","13.230575","192.168.0.108","192.168.0.102","TCP","54","9996  >  0 [SYN] Seq=0 Win=512 Len=0"
"1474","13.230575","192.168.0.108","192.168.0.102","TCP","54","9997  >  0 [SYN] Seq=0 Win=512 Len=0"
"1475","13.230575","192.168.0.108","192.168.0.102","TCP","54","9998  >  0 [SYN] Seq=0 Win=512 Len=0"
"1476","13.230575","192.168.0.108","192.168.0.102","TCP","54","9999  >  0 [SYN] Seq=0 Win=512 Len=0"
"1477","13.230575","192.168.0.108","192.168.0.102","TCP","54","10000  >  0 [SYN] Seq=0 Win=512 Len=0"
"1478","13.230575","192.168.0.108","192.168.0.102","TCP","54","10001  >  0 [SYN] Seq=0 Win=512 Len=0"
"1479","13.230691","192.168.0.108","192.168.0.102","TCP","54","10002  >  0 [SYN] Seq=0 Win=512 Len=0"
"1480","13.230691","192.168.0.108","192.168.0.102","TCP","54","10003  >  0 [SYN] Seq=0 Win=512 Len=0"
"1481","13.230691","192.168.0.108","192.168.0.102","TCP","54","10004  >  0 [SYN] Seq=0 Win=512 Len=0"
"1482","13.230691","192.168.0.108","192.168.0.102","TCP","54","10005  >  0 [SYN] Seq=0 Win=512 Len=0"
"1483","13.230691","192.168.0.108","192.168.0.102","TCP","54","10006  >  0 [SYN] Seq=0 Win=512 Len=0"
"1484","13.230691","192.168.0.108","192.168.0.102","TCP","54","10007  >  0 [SYN] Seq=0 Win=512 Len=0"
"1485","13.230691","192.168.0.108","192.168.0.102","TCP","54","10008  >  0 [SYN] Seq=0 Win=512 Len=0"
"1486","13.230691","192.168.0.108","192.168.0.102","TCP","54","10009  >  0 [SYN] Seq=0 Win=512 Len=0"
"1487","13.230691","192.168.0.108","192.168.0.102","TCP","54","10010  >  0 [SYN] Seq=0 Win=512 Len=0"
"1488","13.230691","192.168.0.108","192.168.0.102","TCP","54","10011  >  0 [SYN] Seq=0 Win=512 Len=0"
"1489","13.230691","192.168.0.108","192.168.0.102","TCP","54","10012  >  0 [SYN] Seq=0 Win=512 Len=0"
"1490","13.230691","192.168.0.108","192.168.0.102","TCP","54","10013  >  0 [SYN] Seq=0 Win=512 Len=0"
"1491","13.230691","192.168.0.108","192.168.0.102","TCP","54","10014  >  0 [SYN] Seq=0 Win=512 Len=0"
"1492","13.230691","192.168.0.108","192.168.0.102","TCP","54","10015  >  0 [SYN] Seq=0 Win=512 Len=0"
"1493","13.233361","192.168.0.108","192.168.0.102","TCP","54","10016  >  0 [SYN] Seq=0 Win=512 Len=0"
"1494","13.233361","192.168.0.108","192.168.0.102","TCP","54","10017  >  0 [SYN] Seq=0 Win=512 Len=0"
"1495","13.233361","192.168.0.108","192.168.0.102","TCP","54","10018  >  0 [SYN] Seq=0 Win=512 Len=0"
"1496","13.233361","192.168.0.108","192.168.0.102","TCP","54","10019  >  0 [SYN] Seq=0 Win=512 Len=0"
"1497","13.233361","192.168.0.108","192.168.0.102","TCP","54","10020  >  0 [SYN] Seq=0 Win=512 Len=0"
"1498","13.233361","192.168.0.108","192.168.0.102","TCP","54","10021  >  0 [SYN] Seq=0 Win=512 Len=0"
"1499","13.233361","192.168.0.108","192.168.0.102","TCP","54","10022  >  0 [SYN] Seq=0 Win=512 Len=0"
"1500","13.233361","192.168.0.108","192.168.0.102","TCP","54","10023  >  0 [SYN] Seq=0 Win=512 Len=0"
"1501","13.233472","192.168.0.108","192.168.0.102","TCP","54","10024  >  0 [SYN] Seq=0 Win=512 Len=0"
"1502","13.233472","192.168.0.108","192.168.0.102","TCP","54","10025  >  0 [SYN] Seq=0 Win=512 Len=0"
"1503","13.233472","192.168.0.108","192.168.0.102","TCP","54","10026  >  0 [SYN] Seq=0 Win=512 Len=0"
"1504","13.233472","192.168.0.108","192.168.0.102","TCP","54","10027  >  0 [SYN] Seq=0 Win=512 Len=0"
"1505","13.233472","192.168.0.108","192.168.0.102","TCP","54","10028  >  0 [SYN] Seq=0 Win=512 Len=0"
"1506","13.233472","192.168.0.108","192.168.0.102","TCP","54","10029  >  0 [SYN] Seq=0 Win=512 Len=0"
"1507","13.233472","192.168.0.108","192.168.0.102","TCP","54","10030  >  0 [SYN] Seq=0 Win=512 Len=0"
"1508","13.233472","192.168.0.108","192.168.0.102","TCP","54","10031  >  0 [SYN] Seq=0 Win=512 Len=0"
"1509","13.233472","192.168.0.108","192.168.0.102","TCP","54","10032  >  0 [SYN] Seq=0 Win=512 Len=0"
"1510","13.233472","192.168.0.108","192.168.0.102","TCP","54","10033  >  0 [SYN] Seq=0 Win=512 Len=0"
"1511","13.233472","192.168.0.108","192.168.0.102","TCP","54","10034  >  0 [SYN] Seq=0 Win=512 Len=0"
"1512","13.233472","192.168.0.108","192.168.0.102","TCP","54","10035  >  0 [SYN] Seq=0 Win=512 Len=0"
"1513","13.233472","192.168.0.108","192.168.0.102","TCP","54","10036  >  0 [SYN] Seq=0 Win=512 Len=0"
"1514","13.234429","192.168.0.108","192.168.0.102","TCP","54","10037  >  0 [SYN] Seq=0 Win=512 Len=0"
"1515","13.234429","192.168.0.108","192.168.0.102","TCP","54","10038  >  0 [SYN] Seq=0 Win=512 Len=0"
"1516","13.234429","192.168.0.108","192.168.0.102","TCP","54","10039  >  0 [SYN] Seq=0 Win=512 Len=0"
"1517","13.234429","192.168.0.108","192.168.0.102","TCP","54","10040  >  0 [SYN] Seq=0 Win=512 Len=0"
"1518","13.234429","192.168.0.108","192.168.0.102","TCP","54","10041  >  0 [SYN] Seq=0 Win=512 Len=0"
"1519","13.234429","192.168.0.108","192.168.0.102","TCP","54","10042  >  0 [SYN] Seq=0 Win=512 Len=0"
"1520","13.234429","192.168.0.108","192.168.0.102","TCP","54","10043  >  0 [SYN] Seq=0 Win=512 Len=0"
"1521","13.234541","192.168.0.108","192.168.0.102","TCP","54","10044  >  0 [SYN] Seq=0 Win=512 Len=0"
"1522","13.234541","192.168.0.108","192.168.0.102","TCP","54","10045  >  0 [SYN] Seq=0 Win=512 Len=0"
"1523","13.234541","192.168.0.108","192.168.0.102","TCP","54","10046  >  0 [SYN] Seq=0 Win=512 Len=0"
"1524","13.234541","192.168.0.108","192.168.0.102","TCP","54","10047  >  0 [SYN] Seq=0 Win=512 Len=0"
"1525","13.234541","192.168.0.108","192.168.0.102","TCP","54","10048  >  0 [SYN] Seq=0 Win=512 Len=0"
"1526","13.234541","192.168.0.108","192.168.0.102","TCP","54","10049  >  0 [SYN] Seq=0 Win=512 Len=0"
"1527","13.234608","192.168.0.108","192.168.0.102","TCP","54","10050  >  0 [SYN] Seq=0 Win=512 Len=0"
"1528","13.234608","192.168.0.108","192.168.0.102","TCP","54","10051  >  0 [SYN] Seq=0 Win=512 Len=0"
"1529","13.234608","192.168.0.108","192.168.0.102","TCP","54","10052  >  0 [SYN] Seq=0 Win=512 Len=0"
"1530","13.234608","192.168.0.108","192.168.0.102","TCP","54","10053  >  0 [SYN] Seq=0 Win=512 Len=0"
"1531","13.234608","192.168.0.108","192.168.0.102","TCP","54","10054  >  0 [SYN] Seq=0 Win=512 Len=0"
"1532","13.234608","192.168.0.108","192.168.0.102","TCP","54","10055  >  0 [SYN] Seq=0 Win=512 Len=0"
"1533","13.234642","192.168.0.108","192.168.0.102","TCP","54","10056  >  0 [SYN] Seq=0 Win=512 Len=0"
"1534","13.234642","192.168.0.108","192.168.0.102","TCP","54","10057  >  0 [SYN] Seq=0 Win=512 Len=0"
"1535","13.240780","192.168.0.108","192.168.0.102","TCP","54","10058  >  0 [SYN] Seq=0 Win=512 Len=0"
"1536","13.240780","192.168.0.108","192.168.0.102","TCP","54","10059  >  0 [SYN] Seq=0 Win=512 Len=0"
"1537","13.240780","192.168.0.108","192.168.0.102","TCP","54","10060  >  0 [SYN] Seq=0 Win=512 Len=0"
"1538","13.240780","192.168.0.108","192.168.0.102","TCP","54","10061  >  0 [SYN] Seq=0 Win=512 Len=0"
"1539","13.240780","192.168.0.108","192.168.0.102","TCP","54","10062  >  0 [SYN] Seq=0 Win=512 Len=0"
"1540","13.240780","192.168.0.108","192.168.0.102","TCP","54","10063  >  0 [SYN] Seq=0 Win=512 Len=0"
"1541","13.240780","192.168.0.108","192.168.0.102","TCP","54","10064  >  0 [SYN] Seq=0 Win=512 Len=0"
"1542","13.240780","192.168.0.108","192.168.0.102","TCP","54","10065  >  0 [SYN] Seq=0 Win=512 Len=0"
"1543","13.240780","192.168.0.108","192.168.0.102","TCP","54","10066  >  0 [SYN] Seq=0 Win=512 Len=0"
"1544","13.240780","192.168.0.108","192.168.0.102","TCP","54","10067  >  0 [SYN] Seq=0 Win=512 Len=0"
"1545","13.240895","192.168.0.108","192.168.0.102","TCP","54","10068  >  0 [SYN] Seq=0 Win=512 Len=0"
"1546","13.240895","192.168.0.108","192.168.0.102","TCP","54","10069  >  0 [SYN] Seq=0 Win=512 Len=0"
"1547","13.240895","192.168.0.108","192.168.0.102","TCP","54","10070  >  0 [SYN] Seq=0 Win=512 Len=0"
"1548","13.240895","192.168.0.108","192.168.0.102","TCP","54","10071  >  0 [SYN] Seq=0 Win=512 Len=0"
"1549","13.240895","192.168.0.108","192.168.0.102","TCP","54","10072  >  0 [SYN] Seq=0 Win=512 Len=0"
"1550","13.240895","192.168.0.108","192.168.0.102","TCP","54","10073  >  0 [SYN] Seq=0 Win=512 Len=0"
"1551","13.240895","192.168.0.108","192.168.0.102","TCP","54","10074  >  0 [SYN] Seq=0 Win=512 Len=0"
"1552","13.240895","192.168.0.108","192.168.0.102","TCP","54","10075  >  0 [SYN] Seq=0 Win=512 Len=0"
"1553","13.240895","192.168.0.108","192.168.0.102","TCP","54","10076  >  0 [SYN] Seq=0 Win=512 Len=0"
"1554","13.240895","192.168.0.108","192.168.0.102","TCP","54","10077  >  0 [SYN] Seq=0 Win=512 Len=0"
"1555","13.240895","192.168.0.108","192.168.0.102","TCP","54","10078  >  0 [SYN] Seq=0 Win=512 Len=0"
"1556","13.242139","192.168.0.108","192.168.0.102","TCP","54","10079  >  0 [SYN] Seq=0 Win=512 Len=0"
"1557","13.242139","192.168.0.108","192.168.0.102","TCP","54","10080  >  0 [SYN] Seq=0 Win=512 Len=0"
"1558","13.242139","192.168.0.108","192.168.0.102","TCP","54","10081  >  0 [SYN] Seq=0 Win=512 Len=0"
"1559","13.242139","192.168.0.108","192.168.0.102","TCP","54","10082  >  0 [SYN] Seq=0 Win=512 Len=0"
"1560","13.242139","192.168.0.108","192.168.0.102","TCP","54","10083  >  0 [SYN] Seq=0 Win=512 Len=0"
"1561","13.242139","192.168.0.108","192.168.0.102","TCP","54","10084  >  0 [SYN] Seq=0 Win=512 Len=0"
"1562","13.242139","192.168.0.108","192.168.0.102","TCP","54","10085  >  0 [SYN] Seq=0 Win=512 Len=0"
"1563","13.242139","192.168.0.108","192.168.0.102","TCP","54","10086  >  0 [SYN] Seq=0 Win=512 Len=0"
"1564","13.242139","192.168.0.108","192.168.0.102","TCP","54","10087  >  0 [SYN] Seq=0 Win=512 Len=0"
"1565","13.242139","192.168.0.108","192.168.0.102","TCP","54","10088  >  0 [SYN] Seq=0 Win=512 Len=0"
"1566","13.242257","192.168.0.108","192.168.0.102","TCP","54","10089  >  0 [SYN] Seq=0 Win=512 Len=0"
"1567","13.242257","192.168.0.108","192.168.0.102","TCP","54","10090  >  0 [SYN] Seq=0 Win=512 Len=0"
"1568","13.242257","192.168.0.108","192.168.0.102","TCP","54","10091  >  0 [SYN] Seq=0 Win=512 Len=0"
"1569","13.242257","192.168.0.108","192.168.0.102","TCP","54","10092  >  0 [SYN] Seq=0 Win=512 Len=0"
"1570","13.242257","192.168.0.108","192.168.0.102","TCP","54","10093  >  0 [SYN] Seq=0 Win=512 Len=0"
"1571","13.242257","192.168.0.108","192.168.0.102","TCP","54","10094  >  0 [SYN] Seq=0 Win=512 Len=0"
"1572","13.242257","192.168.0.108","192.168.0.102","TCP","54","10095  >  0 [SYN] Seq=0 Win=512 Len=0"
"1573","13.242257","192.168.0.108","192.168.0.102","TCP","54","10096  >  0 [SYN] Seq=0 Win=512 Len=0"
"1574","13.242257","192.168.0.108","192.168.0.102","TCP","54","10097  >  0 [SYN] Seq=0 Win=512 Len=0"
"1575","13.242257","192.168.0.108","192.168.0.102","TCP","54","10098  >  0 [SYN] Seq=0 Win=512 Len=0"
"1576","13.242257","192.168.0.108","192.168.0.102","TCP","54","10099  >  0 [SYN] Seq=0 Win=512 Len=0"
"1577","13.242257","192.168.0.108","192.168.0.102","TCP","54","10100  >  0 [SYN] Seq=0 Win=512 Len=0"
"1578","13.242257","192.168.0.108","192.168.0.102","TCP","54","10101  >  0 [SYN] Seq=0 Win=512 Len=0"
"1579","13.247989","192.168.0.108","192.168.0.102","TCP","54","10102  >  0 [SYN] Seq=0 Win=512 Len=0"
"1580","13.247989","192.168.0.108","192.168.0.102","TCP","54","10103  >  0 [SYN] Seq=0 Win=512 Len=0"
"1581","13.247989","192.168.0.108","192.168.0.102","TCP","54","10104  >  0 [SYN] Seq=0 Win=512 Len=0"
"1582","13.247989","192.168.0.108","192.168.0.102","TCP","54","10105  >  0 [SYN] Seq=0 Win=512 Len=0"
"1583","13.247989","192.168.0.108","192.168.0.102","TCP","54","10106  >  0 [SYN] Seq=0 Win=512 Len=0"
"1584","13.247989","192.168.0.108","192.168.0.102","TCP","54","10107  >  0 [SYN] Seq=0 Win=512 Len=0"
"1585","13.247989","192.168.0.108","192.168.0.102","TCP","54","10108  >  0 [SYN] Seq=0 Win=512 Len=0"
"1586","13.247989","192.168.0.108","192.168.0.102","TCP","54","10109  >  0 [SYN] Seq=0 Win=512 Len=0"
"1587","13.247989","192.168.0.108","192.168.0.102","TCP","54","10110  >  0 [SYN] Seq=0 Win=512 Len=0"
"1588","13.247989","192.168.0.108","192.168.0.102","TCP","54","10111  >  0 [SYN] Seq=0 Win=512 Len=0"
"1589","13.248128","192.168.0.108","192.168.0.102","TCP","54","10112  >  0 [SYN] Seq=0 Win=512 Len=0"
"1590","13.248128","192.168.0.108","192.168.0.102","TCP","54","10113  >  0 [SYN] Seq=0 Win=512 Len=0"
"1591","13.248128","192.168.0.108","192.168.0.102","TCP","54","10114  >  0 [SYN] Seq=0 Win=512 Len=0"
"1592","13.248128","192.168.0.108","192.168.0.102","TCP","54","10115  >  0 [SYN] Seq=0 Win=512 Len=0"
"1593","13.248128","192.168.0.108","192.168.0.102","TCP","54","10116  >  0 [SYN] Seq=0 Win=512 Len=0"
"1594","13.248128","192.168.0.108","192.168.0.102","TCP","54","10117  >  0 [SYN] Seq=0 Win=512 Len=0"
"1595","13.248128","192.168.0.108","192.168.0.102","TCP","54","10118  >  0 [SYN] Seq=0 Win=512 Len=0"
"1596","13.248128","192.168.0.108","192.168.0.102","TCP","54","10119  >  0 [SYN] Seq=0 Win=512 Len=0"
"1597","13.248128","192.168.0.108","192.168.0.102","TCP","54","10120  >  0 [SYN] Seq=0 Win=512 Len=0"
"1598","13.248128","192.168.0.108","192.168.0.102","TCP","54","10121  >  0 [SYN] Seq=0 Win=512 Len=0"
"1599","13.248128","192.168.0.108","192.168.0.102","TCP","54","10122  >  0 [SYN] Seq=0 Win=512 Len=0"
"1600","13.249289","192.168.0.108","192.168.0.102","TCP","54","10123  >  0 [SYN] Seq=0 Win=512 Len=0"
"1601","13.249289","192.168.0.108","192.168.0.102","TCP","54","10124  >  0 [SYN] Seq=0 Win=512 Len=0"
"1602","13.249289","192.168.0.108","192.168.0.102","TCP","54","10125  >  0 [SYN] Seq=0 Win=512 Len=0"
"1603","13.249289","192.168.0.108","192.168.0.102","TCP","54","10126  >  0 [SYN] Seq=0 Win=512 Len=0"
"1604","13.249289","192.168.0.108","192.168.0.102","TCP","54","10127  >  0 [SYN] Seq=0 Win=512 Len=0"
"1605","13.249289","192.168.0.108","192.168.0.102","TCP","54","10128  >  0 [SYN] Seq=0 Win=512 Len=0"
"1606","13.249289","192.168.0.108","192.168.0.102","TCP","54","10129  >  0 [SYN] Seq=0 Win=512 Len=0"
"1607","13.249289","192.168.0.108","192.168.0.102","TCP","54","10130  >  0 [SYN] Seq=0 Win=512 Len=0"
"1608","13.249289","192.168.0.108","192.168.0.102","TCP","54","10131  >  0 [SYN] Seq=0 Win=512 Len=0"
"1609","13.249450","192.168.0.108","192.168.0.102","TCP","54","10132  >  0 [SYN] Seq=0 Win=512 Len=0"
"1610","13.249450","192.168.0.108","192.168.0.102","TCP","54","10133  >  0 [SYN] Seq=0 Win=512 Len=0"
"1611","13.249450","192.168.0.108","192.168.0.102","TCP","54","10134  >  0 [SYN] Seq=0 Win=512 Len=0"
"1612","13.249450","192.168.0.108","192.168.0.102","TCP","54","10135  >  0 [SYN] Seq=0 Win=512 Len=0"
"1613","13.249450","192.168.0.108","192.168.0.102","TCP","54","10136  >  0 [SYN] Seq=0 Win=512 Len=0"
"1614","13.249450","192.168.0.108","192.168.0.102","TCP","54","10137  >  0 [SYN] Seq=0 Win=512 Len=0"
"1615","13.249450","192.168.0.108","192.168.0.102","TCP","54","10138  >  0 [SYN] Seq=0 Win=512 Len=0"
"1616","13.249450","192.168.0.108","192.168.0.102","TCP","54","10139  >  0 [SYN] Seq=0 Win=512 Len=0"
"1617","13.249450","192.168.0.108","192.168.0.102","TCP","54","10140  >  0 [SYN] Seq=0 Win=512 Len=0"
"1618","13.249450","192.168.0.108","192.168.0.102","TCP","54","10141  >  0 [SYN] Seq=0 Win=512 Len=0"
"1619","13.249450","192.168.0.108","192.168.0.102","TCP","54","10142  >  0 [SYN] Seq=0 Win=512 Len=0"
"1620","13.249450","192.168.0.108","192.168.0.102","TCP","54","10143  >  0 [SYN] Seq=0 Win=512 Len=0"
"1621","13.249450","192.168.0.108","192.168.0.102","TCP","54","10144  >  0 [SYN] Seq=0 Win=512 Len=0"
"1622","13.249450","192.168.0.108","192.168.0.102","TCP","54","10145  >  0 [SYN] Seq=0 Win=512 Len=0"
"1623","13.249450","192.168.0.108","192.168.0.102","TCP","54","10146  >  0 [SYN] Seq=0 Win=512 Len=0"
"1624","13.249450","192.168.0.108","192.168.0.102","TCP","54","10147  >  0 [SYN] Seq=0 Win=512 Len=0"
"1625","13.249450","192.168.0.108","192.168.0.102","TCP","54","10148  >  0 [SYN] Seq=0 Win=512 Len=0"
"1626","13.249450","192.168.0.108","192.168.0.102","TCP","54","10149  >  0 [SYN] Seq=0 Win=512 Len=0"
"1627","13.249647","192.168.0.108","192.168.0.102","TCP","54","10150  >  0 [SYN] Seq=0 Win=512 Len=0"
"1628","13.249647","192.168.0.108","192.168.0.102","TCP","54","10151  >  0 [SYN] Seq=0 Win=512 Len=0"
"1629","13.249647","192.168.0.108","192.168.0.102","TCP","54","10152  >  0 [SYN] Seq=0 Win=512 Len=0"
"1630","13.249647","192.168.0.108","192.168.0.102","TCP","54","10153  >  0 [SYN] Seq=0 Win=512 Len=0"
"1631","13.249647","192.168.0.108","192.168.0.102","TCP","54","10154  >  0 [SYN] Seq=0 Win=512 Len=0"
"1632","13.249647","192.168.0.108","192.168.0.102","TCP","54","10155  >  0 [SYN] Seq=0 Win=512 Len=0"
"1633","13.249647","192.168.0.108","192.168.0.102","TCP","54","10156  >  0 [SYN] Seq=0 Win=512 Len=0"
"1634","13.249647","192.168.0.108","192.168.0.102","TCP","54","10157  >  0 [SYN] Seq=0 Win=512 Len=0"
"1635","13.249647","192.168.0.108","192.168.0.102","TCP","54","10158  >  0 [SYN] Seq=0 Win=512 Len=0"
"1636","13.249647","192.168.0.108","192.168.0.102","TCP","54","10159  >  0 [SYN] Seq=0 Win=512 Len=0"
"1637","13.249647","192.168.0.108","192.168.0.102","TCP","54","10160  >  0 [SYN] Seq=0 Win=512 Len=0"
"1638","13.249647","192.168.0.108","192.168.0.102","TCP","54","10161  >  0 [SYN] Seq=0 Win=512 Len=0"
"1639","13.249647","192.168.0.108","192.168.0.102","TCP","54","10162  >  0 [SYN] Seq=0 Win=512 Len=0"
"1640","13.249647","192.168.0.108","192.168.0.102","TCP","54","10163  >  0 [SYN] Seq=0 Win=512 Len=0"
"1641","13.249647","192.168.0.108","192.168.0.102","TCP","54","10164  >  0 [SYN] Seq=0 Win=512 Len=0"
"1642","13.249925","192.168.0.108","192.168.0.102","TCP","54","10165  >  0 [SYN] Seq=0 Win=512 Len=0"
"1643","13.249925","192.168.0.108","192.168.0.102","TCP","54","10166  >  0 [SYN] Seq=0 Win=512 Len=0"
"1644","13.249925","192.168.0.108","192.168.0.102","TCP","54","10167  >  0 [SYN] Seq=0 Win=512 Len=0"
"1645","13.249925","192.168.0.108","192.168.0.102","TCP","54","10168  >  0 [SYN] Seq=0 Win=512 Len=0"
"1646","13.249925","192.168.0.108","192.168.0.102","TCP","54","10169  >  0 [SYN] Seq=0 Win=512 Len=0"
"1647","13.249925","192.168.0.108","192.168.0.102","TCP","54","10170  >  0 [SYN] Seq=0 Win=512 Len=0"
"1648","13.249925","192.168.0.108","192.168.0.102","TCP","54","10171  >  0 [SYN] Seq=0 Win=512 Len=0"
"1649","13.249925","192.168.0.108","192.168.0.102","TCP","54","10172  >  0 [SYN] Seq=0 Win=512 Len=0"
"1650","13.250065","192.168.0.108","192.168.0.102","TCP","54","10173  >  0 [SYN] Seq=0 Win=512 Len=0"
"1651","13.250065","192.168.0.108","192.168.0.102","TCP","54","10174  >  0 [SYN] Seq=0 Win=512 Len=0"
"1652","13.250065","192.168.0.108","192.168.0.102","TCP","54","10175  >  0 [SYN] Seq=0 Win=512 Len=0"
"1653","13.250065","192.168.0.108","192.168.0.102","TCP","54","10176  >  0 [SYN] Seq=0 Win=512 Len=0"
"1654","13.250065","192.168.0.108","192.168.0.102","TCP","54","10177  >  0 [SYN] Seq=0 Win=512 Len=0"
"1655","13.258476","192.168.0.108","192.168.0.102","TCP","54","10178  >  0 [SYN] Seq=0 Win=512 Len=0"
"1656","13.258476","192.168.0.108","192.168.0.102","TCP","54","10179  >  0 [SYN] Seq=0 Win=512 Len=0"
"1657","13.258476","192.168.0.108","192.168.0.102","TCP","54","10180  >  0 [SYN] Seq=0 Win=512 Len=0"
"1658","13.258476","192.168.0.108","192.168.0.102","TCP","54","10181  >  0 [SYN] Seq=0 Win=512 Len=0"
"1659","13.258476","192.168.0.108","192.168.0.102","TCP","54","10182  >  0 [SYN] Seq=0 Win=512 Len=0"
"1660","13.258476","192.168.0.108","192.168.0.102","TCP","54","10183  >  0 [SYN] Seq=0 Win=512 Len=0"
"1661","13.258476","192.168.0.108","192.168.0.102","TCP","54","10184  >  0 [SYN] Seq=0 Win=512 Len=0"
"1662","13.258476","192.168.0.108","192.168.0.102","TCP","54","10185  >  0 [SYN] Seq=0 Win=512 Len=0"
"1663","13.258476","192.168.0.108","192.168.0.102","TCP","54","10186  >  0 [SYN] Seq=0 Win=512 Len=0"
"1664","13.258587","192.168.0.108","192.168.0.102","TCP","54","10187  >  0 [SYN] Seq=0 Win=512 Len=0"
"1665","13.258587","192.168.0.108","192.168.0.102","TCP","54","10188  >  0 [SYN] Seq=0 Win=512 Len=0"
"1666","13.258587","192.168.0.108","192.168.0.102","TCP","54","10189  >  0 [SYN] Seq=0 Win=512 Len=0"
"1667","13.258587","192.168.0.108","192.168.0.102","TCP","54","10190  >  0 [SYN] Seq=0 Win=512 Len=0"
"1668","13.258587","192.168.0.108","192.168.0.102","TCP","54","10191  >  0 [SYN] Seq=0 Win=512 Len=0"
"1669","13.258587","192.168.0.108","192.168.0.102","TCP","54","10192  >  0 [SYN] Seq=0 Win=512 Len=0"
"1670","13.258587","192.168.0.108","192.168.0.102","TCP","54","10193  >  0 [SYN] Seq=0 Win=512 Len=0"
"1671","13.258587","192.168.0.108","192.168.0.102","TCP","54","10194  >  0 [SYN] Seq=0 Win=512 Len=0"
"1672","13.258587","192.168.0.108","192.168.0.102","TCP","54","10195  >  0 [SYN] Seq=0 Win=512 Len=0"
"1673","13.258587","192.168.0.108","192.168.0.102","TCP","54","10196  >  0 [SYN] Seq=0 Win=512 Len=0"
"1674","13.258587","192.168.0.108","192.168.0.102","TCP","54","10197  >  0 [SYN] Seq=0 Win=512 Len=0"
"1675","13.258587","192.168.0.108","192.168.0.102","TCP","54","10198  >  0 [SYN] Seq=0 Win=512 Len=0"
"1676","13.259937","192.168.0.108","192.168.0.102","TCP","54","10199  >  0 [SYN] Seq=0 Win=512 Len=0"
"1677","13.259937","192.168.0.108","192.168.0.102","TCP","54","10200  >  0 [SYN] Seq=0 Win=512 Len=0"
"1678","13.259937","192.168.0.108","192.168.0.102","TCP","54","10201  >  0 [SYN] Seq=0 Win=512 Len=0"
"1679","13.259937","192.168.0.108","192.168.0.102","TCP","54","10202  >  0 [SYN] Seq=0 Win=512 Len=0"
"1680","13.259937","192.168.0.108","192.168.0.102","TCP","54","10203  >  0 [SYN] Seq=0 Win=512 Len=0"
